548662191340421120,Sat Dec 27 021034 +0000 2014|Risks in Using Social Media to Spot Signs of Mental Distress http//nytims/1rqi9I1
421720935901560832,Fri Jan 10 191120 +0000 2014|You asked we answered Is jogging bad for older people http//nytims/1amZ7rA  Ask your health question askwell
421711735712927744,Fri Jan 10 183447 +0000 2014|Well Tonics and Teas http//nytims/1lZ9io7
421688975045050368,Fri Jan 10 170420 +0000 2014|Quiz Can you guess which individual from a set of identical twins is the smoker http//nytims/1amW82z
421672805617258496,Fri Jan 10 160005 +0000 2014|RT cslnyt What is brain death bencareynyt amp nytDeniseGrady explain http//nytims/1hDkOYL
421511372036665344,Fri Jan 10 051837 +0000 2014|Well Ask Well Is Jogging Bad for Older People http//nytims/1djtQrZ
421467073651679232,Fri Jan 10 022235 +0000 2014|Polio in Syria Is Said to Be Under Control http//nytims/1gnb1Cj
421406861212917760,Thu Jan 09 222319 +0000 2014|Why do some patients send letters to the doctor after a lovedones death http//nytims/1imWEiW
421405272960405504,Thu Jan 09 221701 +0000 2014|The Science Behind Brain Death http//nytims/1gmrFSx
421355616125194240,Thu Jan 09 185941 +0000 2014|RT PamBelluck A different way to deal with sleep apnea Story by cslnyt http//wellblogsnytimescom/2014/01/08/forsleepapneapatientsapossiblealternativetomasks/
421349376817389568,Thu Jan 09 183454 +0000 2014|Well Letters to the Doctor http//nytims/1accqrz
421324316274208769,Thu Jan 09 165519 +0000 2014|How do short track speedskaters train to build endurance and strength in their legs anahadoconnor finds out http//nytims/1aiNKB8
421309399479496704,Thu Jan 09 155603 +0000 2014|RT celiadugger McNeil lays out short fascinating history of cholera based on new genes from 1849 http//nytims/1giz4m5
421309328859992065,Thu Jan 09 155546 +0000 2014|RT celiadugger May be surgical alt treatment for sleep apnea but no control group in small study So still early days http//tco/Kl3AFg…
421149023115161600,Thu Jan 09 051846 +0000 2014|Well The Workout Speedskating With Eddy Alvarez http//nytims/19UuuMf
421149021580054528,Thu Jan 09 051845 +0000 2014|Food Companies Have Cut Back on Calories Study Says http//nytims/1lSycG0
421095689993871360,Thu Jan 09 014650 +0000 2014|Bird Flu Cited by Officials in Death of Canadian http//nytims/1lR4ZLF
421090848861065216,Thu Jan 09 012736 +0000 2014|With Help of Victims From 1849 Scientists Decode Early Strain of Cholera http//nytims/1lR2bOn
421070603136008192,Thu Jan 09 000709 +0000 2014|Well For Sleep Apnea Patients a Possible Alternative to Masks http//nytims/1hwWyrf
421007976477229056,Wed Jan 08 195818 +0000 2014|Did the recent recession make people feel physically ill A study of Google queries suggests it did http//nytims/1afBVLQ
420996399480995841,Wed Jan 08 191218 +0000 2014|How to you feel when you see someone else exercising Your body shape may have something to do with those feelings http//nytims/1afnEyJ
420964230729584640,Wed Jan 08 170428 +0000 2014|Well Hard Times and Headaches http//nytims/1lPJBpS
420949290937110528,Wed Jan 08 160506 +0000 2014|RT cslnyt Who knew you can get bounced from hospice http//nytims/1dNYUys newoldage
420949273539145728,Wed Jan 08 160502 +0000 2014|RT cslnyt This is cool A New NoBlood Malaria Test http//nytims/1hrmDrK
420787370200694785,Wed Jan 08 052141 +0000 2014|Well How Being Heavy or Lean Shapes Our View of Exercise http//nytims/1hutkJF
420782969599848448,Wed Jan 08 050412 +0000 2014|Report Finds More Flaws in Digitizing Patient Files http//nytims/1elKYtP
420755761451765760,Wed Jan 08 031605 +0000 2014|Pregnant and Forced to Stay on Life Support http//nytims/1gCO7I1
420736095392108544,Wed Jan 08 015756 +0000 2014|Contributing OpEd Writer How Many Cheers for Cheerios http//nytims/1huaF0D
420667985699676160,Tue Jan 07 212718 +0000 2014|RT cslnyt Cricket energy bars Seriously http//nytims/1cIXf8T nytdining
420620740702900224,Tue Jan 07 181934 +0000 2014|RT paulaspan Why do dying old people get bounced from hospice care http//newoldageblogsnytimescom/2014/01/07/bouncedfromhospice/
420617898701225985,Tue Jan 07 180816 +0000 2014|Burning pain skin discoloration what are the risks of laser hair removal http//nytims/1idHL28
420594892466057216,Tue Jan 07 163651 +0000 2014|The New Old Age Blog Bounced From Hospice http//nytims/1dt1aru
420337650995060736,Mon Jan 06 233440 +0000 2014|A Search for Self in a Brain Scan http//nytims/1iLwicQ
420337649954856960,Mon Jan 06 233439 +0000 2014|The Brain in Exquisite Detail http//nytims/1gcnUPC
420321038816530432,Mon Jan 06 222839 +0000 2014|Letters In Defense of DNA Testing (1 Letter) http//nytims/1gcip3v
420321037549457409,Mon Jan 06 222839 +0000 2014|Letters A Mixed Bag in HIV Prevention (1 Letter) http//nytims/1iLhfAa
420309684768493568,Mon Jan 06 214332 +0000 2014|Global Health A New Test for Malaria No Blood Required http//nytims/1iL2OMr
420307094340780032,Mon Jan 06 213314 +0000 2014|Should doctors Google their patients And what should they do with the information they find http//nytims/1ib7qZo
420305190273970177,Mon Jan 06 212540 +0000 2014|Well Laser Hair Removal’s Risks http//nytims/1iKZQaz
420301113209131008,Mon Jan 06 210928 +0000 2014|Study Finds More Diabetic Hospital Visits When Food Budgets Dip http//nytims/1iKXUyM
420271816750678016,Mon Jan 06 191304 +0000 2014|Well When Doctors ‘Google’ Their Patients http//nytims/1aayhmC
420061161552240640,Mon Jan 06 051559 +0000 2014|Well Symptoms of Torn Artery Are Easy to Miss http//nytims/1cELiRw
420034036925730816,Mon Jan 06 032812 +0000 2014|With Marijuana Access on the Horizon Patients Fear Potential Restrictions http//nytims/1eAQHfK
419157436474601472,Fri Jan 03 172455 +0000 2014|Well Are Sugary Drinks Fattening Depends Who You Ask http//nytims/19PY0Nu
418852419301572608,Thu Jan 02 211253 +0000 2014|Well Shingles Can Increase Heart Attack Risk http//nytims/1d2xnL7
418833547823435776,Thu Jan 02 195754 +0000 2014|The New Old Age Blog The Getting Was Good http//nytims/1dXhIJu
418828456718516224,Thu Jan 02 193740 +0000 2014|Access to Health Care May Increase ER Visits Study Suggests http//nytims/1d2ffRA
418813194212081664,Thu Jan 02 183701 +0000 2014|RT paulaspan High dose Vitamin E preserves function in Alzheimers patients Some Modestly For a while PamBelluck explains http//t…
418813140231389184,Thu Jan 02 183648 +0000 2014|RT celiadugger Few gay men adopting drug to prevent hiv Story explores why http//nytims/1bxMaXR
418810956110913536,Thu Jan 02 182807 +0000 2014|Well Distracted Drivers and New Drivers a Perilous Mix http//nytims/1dX4lcp
418777739852664832,Thu Jan 02 161608 +0000 2014|You asked we answered Is nail polish harmful Have a health question askwell http//nytims/1d1r8r8
418774860165558272,Thu Jan 02 160441 +0000 2014|Well Missing a Cancer Diagnosis http//nytims/1a3MZvy
418613204609433600,Thu Jan 02 052220 +0000 2014|Well Ask Well Is Nail Polish Harmful http//nytims/1l35wfN
418250016273473536,Wed Jan 01 051909 +0000 2014|Well Navigating Our World Like Birds and Bees http//nytims/1hTQrdP
418197253908869120,Wed Jan 01 014929 +0000 2014|Millions Gaining Health Coverage Under Law http//nytims/1cGS3Xs
418126337812209664,Tue Dec 31 210742 +0000 2013|The New Old Age Blog Study Vitamin E May Help Slow Alzheimer’s Decline http//nytims/1cGcIuC
418064954017972224,Tue Dec 31 170346 +0000 2013|Well An Auspicious New Year’s Day Buffet http//nytims/1fYB82d
417788767542722560,Mon Dec 30 224618 +0000 2013|A Fix for StressRelated Pelvic Pain http//nytims/1cRnxvK
417788765831446528,Mon Dec 30 224618 +0000 2013|A Resisted Pill to Prevent HIV http//nytims/1bxPSkn
417771249470017537,Mon Dec 30 213642 +0000 2013|Global Health 1 Million Prize for Pakistani Pediatrician http//nytims/Jq7oRc
417755418774237184,Mon Dec 30 203348 +0000 2013|Books ‘One Doctor’ Provides Abundant Insights http//nytims/1kWmtbG
417730544353689600,Mon Dec 30 185457 +0000 2013|The Scan Visual Delights on Film and ScienceDriven Theater http//nytims/1chhcXF
417715663021830144,Mon Dec 30 175549 +0000 2013|Well Celebrity Cancer Diagnosis Spurs Smokers to Try to Quit http//nytims/1chbIvX
417707481373343745,Mon Dec 30 172318 +0000 2013|Official Who Oversaw Health Law’s Rollout Is Retiring http//nytims/1ch8RmJ
417699785832157184,Mon Dec 30 165244 +0000 2013|3Bean Good Luck Salad With Cumin Vinaigrette http//nytims/1ch5ITX
417692854711250944,Mon Dec 30 162511 +0000 2013|I Had My DNA Picture Taken With Varying Results http//nytims/Kftl6l
417524325361938432,Mon Dec 30 051531 +0000 2013|Well With AFib Rhythms Higher Odds of Stroke http//nytims/1fUvpuj
417489896220413953,Mon Dec 30 025842 +0000 2013|ADHD Experts Reevaluate Study’s Zeal for Drugs http//nytims/1geJCmI
416718390406180864,Fri Dec 27 235301 +0000 2013|The New Old Age Blog Medicare to Cover More Mental Health Costs http//nytims/1bu1zs8
416643487011201024,Fri Dec 27 185522 +0000 2013|Well Adding Citrus to Salads and Desserts http//nytims/19p4l5z
416437326332854272,Fri Dec 27 051610 +0000 2013|Well Ask Well Is It Good to Sweat http//nytims/JgGyLu
416311196229177345,Thu Dec 26 205458 +0000 2013|Quiz How well do you know this weeks health news http//nytims/19jTWVA
416253787159146496,Thu Dec 26 170651 +0000 2013|Well Acupuncture Real or Not Eases Side Effects of Cancer Drugs http//nytims/1eGpUmv
416244505843482624,Thu Dec 26 162958 +0000 2013|Meet Sister Kenney a Australian nurse who beat out Eleanor Roosevelt in 1952 to be Americas most admired woman http//nytims/1cBtgWm
416229284156407808,Thu Dec 26 152929 +0000 2013|RT celiadugger NYTimes Common Knee Surgery Does Very Little for Some Study Suggests http//nytims/1d94U4D
416074837489373184,Thu Dec 26 051546 +0000 2013|Well A Nurse Gains Fame in the Days of Polio http//nytims/1iipEuF
415844555783929856,Wed Dec 25 140042 +0000 2013|China Investigates Vaccine Maker After Infant Deaths http//nytims/19oZcNb
415713238181875712,Wed Dec 25 051854 +0000 2013|Well For Fitness Intensity Matters http//nytims/1gVT69s
415537837358858240,Tue Dec 24 174155 +0000 2013|Let your kids play with their food says PerriKlass http//nytims/1cvICeS
415522409274281985,Tue Dec 24 164037 +0000 2013|RT nytDeniseGrady Should gynecologists treat men The profession grapples with a Gender Question http//nytims/1ciFC42
415522345449963521,Tue Dec 24 164021 +0000 2013|Well Eating Nuts in Pregnancy Tied to Lower Allergy Risk in Offspring http//nytims/1cPGv0c
415254996842979328,Mon Dec 23 225800 +0000 2013|A Conversation With Holbrook Kohrt A Doctor’s Intimate View of Hemophilia http//nytims/1e6K3gQ
415246398930423809,Mon Dec 23 222351 +0000 2013|RT paulaspan What proportion of seniors adapt to disability restrict activities etc judithgraham explains new findings http//tco…
415246160169693184,Mon Dec 23 222254 +0000 2013|Should gynecologists be allowed to treat men http//nytims/198RRvC
415237577751662592,Mon Dec 23 214847 +0000 2013|Global Health Preserving Vaccines http//nytims/1e6A6Qx
415233302745063424,Mon Dec 23 213148 +0000 2013|Well Overturning the Myth of Valley Girl Speak http//nytims/J9yfB3
415228640071536640,Mon Dec 23 211317 +0000 2013|Personal Health Taking Life Into Your Own Hands http//nytims/1e6uKEU
415224723954757632,Mon Dec 23 205743 +0000 2013|Gynecology’s Gender Question http//nytims/J9vY90
415220320082354176,Mon Dec 23 204013 +0000 2013|The New Old Age Blog How Seniors Manage to Adapt http//nytims/J9uiMw
415220318668877824,Mon Dec 23 204013 +0000 2013|Mind A New Focus on Depression http//nytims/1e6ryJs
415210337210990592,Mon Dec 23 200033 +0000 2013|Letters Aggression’s Positives (1 Letter) http//nytims/1e6m29Q
415210336040808450,Mon Dec 23 200033 +0000 2013|Letters  Dental Frustration (1 Letter) http//nytims/J9qrPN
415198483625558017,Mon Dec 23 191327 +0000 2013|Well To Smoosh Peas Is to Learn http//nytims/J9ljv3
415188803037319169,Mon Dec 23 183459 +0000 2013|RT anahadoconnor The dietary supplement industry lacks oversight and consumers pay the price My story in Sundays Times http//tco/e3…
415188784238448640,Mon Dec 23 183454 +0000 2013|RT anahadoconnor The risky business of dietary supplements  http//wwwdallasnewscom/opinion/sundaycommentary/20131129theriskybusinessofdietarysupplementsece
415163644893462528,Mon Dec 23 165500 +0000 2013|Recipes for Health Beet Orange and Arugula Salad http//nytims/19mbiqg
414987875911221248,Mon Dec 23 051634 +0000 2013|Well Life Interrupted By a Dog http//nytims/1e4vdr9
414577990522400768,Sun Dec 22 020750 +0000 2013|Michiaki Takahashi 85 Who Tamed Chickenpox Dies http//nytims/1kuGyWn
414237388966490112,Sat Dec 21 033424 +0000 2013|Janet D Rowley Who Discovered That Cancer Can Be Genetic Dies at 88 http//nytims/1krHfQe
414159744971309056,Fri Dec 20 222552 +0000 2013|Well One Mushroom Ragoût Five Meals http//nytims/19YtgcQ
414099318598270976,Fri Dec 20 182545 +0000 2013|Well Fashion at a Very High Price http//nytims/1kqszRp
414084736269570050,Fri Dec 20 172749 +0000 2013|How has breast cancer touched your life Read our readers stories and submit your own  http//nytims/1cht3Y9
414083729741451265,Fri Dec 20 172349 +0000 2013|“With no hair and a spit cup thanks to the oral thrush I felt totally unsexy” Read Candices story Share yours  http//nytims/1chssWp
414082723267887104,Fri Dec 20 171949 +0000 2013|The majority of gains in treating breast cancer have bypassed black women taraparkerpope http//nytims/1chrKsm
414080709972611072,Fri Dec 20 171149 +0000 2013|Who says laughter is the best medicine http//nytims/1chq7L9
414070702099030016,Fri Dec 20 163203 +0000 2013|RT celiadugger Moving video of Mary Singleton wise mother w/ breast cancer and her son whos come home to Memphis to care for her http…
414070657098330113,Fri Dec 20 163152 +0000 2013|RT cslnyt Only 56 of black women live 5 yrs after breast cancer diagnosis 70 white women do Why http//nytims/JKDVBo taraparkerpo…
413990451595968512,Fri Dec 20 111309 +0000 2013|Well The Pies That Bind http//nytims/JK313v
413924905978441728,Fri Dec 20 065242 +0000 2013|A Stark Gap in Breast Cancer Deaths http//nytims/191nBpt
413924904846000128,Fri Dec 20 065242 +0000 2013|The Cancer Divide Tackling a Racial Gap in Breast Cancer Survival http//nytims/1bfEEkk
413899933268594688,Fri Dec 20 051328 +0000 2013|Well Who Says Laughter’s the Best Medicine http//nytims/1dUz7D6
413786611785433088,Thu Dec 19 214310 +0000 2013|Well Garlic Fails to Curb Yeast Infections http//nytims/1gJ7n9e
413710513806135296,Thu Dec 19 164047 +0000 2013|You asked we answered Whats the best way to clean a baby bottle askwell http//nytims/18TSUiU
413707167485919232,Thu Dec 19 162729 +0000 2013|Well Aging and the Art of Losing http//nytims/1beRPSz
413694958659309568,Thu Dec 19 153858 +0000 2013|RT ginakolata New blood pressure guidelines Amazing how hard it is to get rigorous evidence on key questions http//wwwnytimescom/2013/12/19/health/bloodpressureguidelinescanbeloosenedpanelsayshtmlhp
413628983209897984,Thu Dec 19 111649 +0000 2013|Well High Chair Hazards http//nytims/1bS3PcT
413434990266179584,Wed Dec 18 222557 +0000 2013|Well Ask Well How to Clean Baby Bottles http//nytims/JDyxA1
413364739918811136,Wed Dec 18 174648 +0000 2013|Well 3 Things to Know About the New Blood Pressure Guidelines http//nytims/JIhBsX
413361709701550080,Wed Dec 18 173446 +0000 2013|Scientists have peered inside the skull of animals that had just had a concussion The results are sobering  http//nytims/18RmmWL
413351017523458049,Wed Dec 18 165216 +0000 2013|The New Old Age Blog From Scientists Gift Ideas for the Elderly http//nytims/JI4rfg
413345585257652224,Wed Dec 18 163041 +0000 2013|RT cslnyt 85 of seniors smoke cigarettes daily 65 smoke marijuana daily up a little from 2010 http//nytims/1cQ2nfE anahadoconnor
413345560221855744,Wed Dec 18 163035 +0000 2013|RT celiadugger People over 60 can have bp 150/90 not 140/90 Big change to goals in place for over 30 yrs Some docs disagree http//t…
413338307456937984,Wed Dec 18 160146 +0000 2013|Blood Pressure Guidelines Can Be Loosened Panel Says http//nytims/JHSlmA
413310989925634048,Wed Dec 18 141313 +0000 2013|Well SingleParent Household Linked to Hypertension in Offspring http//nytims/1fEx47T
413175729002909696,Wed Dec 18 051544 +0000 2013|Well Increasing Marijuana Use in High School Is Reported http//nytims/19RyEyD
413175727664951296,Wed Dec 18 051544 +0000 2013|Well What Happens in the Brain After a Concussion http//nytims/1cQ2N5B
413061475163312129,Tue Dec 17 214144 +0000 2013|Sex after childbirth In the weeks after a newborn’s arrival it may seem as farfetched as nightclubbing http//nytims/18P7Ej1
413008836492931072,Tue Dec 17 181234 +0000 2013|RT paulaspan Does your employer offer backup eldercare Hundreds do and more are signing up http//newoldageblogsnytimescom/2013/12/17/awaytostayonthejob/more16290
412994531886641152,Tue Dec 17 171544 +0000 2013|The New Old Age Blog A Way to Stay on the Job http//nytims/Jx4ytv
412811136359489537,Tue Dec 17 050659 +0000 2013|Obama to Seek Advice on Portal at Tech Meeting http//nytims/1bW2PZp
412734805999374336,Tue Dec 17 000340 +0000 2013|Study Links Autism and Somalis in Minneapolis http//nytims/1gCwACh
412713189349277696,Mon Dec 16 223746 +0000 2013|Mind Terrible Twos Who Stay Terrible http//nytims/1fzuMXN
412711803953491968,Mon Dec 16 223216 +0000 2013|RT paulaspan Paid leave for childcare and eldercare Two Democratic congresswomen launch campaign to support working caregivers http//…
412711762580881408,Mon Dec 16 223206 +0000 2013|RT cslnyt Did you experience sexual problems after childbirth http//nytims/1fzqW0M
412706980730773504,Mon Dec 16 221306 +0000 2013|Global Health A Simple Community Health Remedy in Mali http//nytims/1cN5AfT
412706979300536320,Mon Dec 16 221306 +0000 2013|The Consumer A Challenge to Vitamins http//nytims/1fzrunj
412705372227383296,Mon Dec 16 220643 +0000 2013|How is it possible for a child to have three biological parents Meet one who does http//nytims/1c7N8jG
412697318996324352,Mon Dec 16 213443 +0000 2013|A Lifelong Fight Against Trans Fat http//nytims/1fzkRBm
412693414237712384,Mon Dec 16 211912 +0000 2013|Well Restarting Desire Afterward http//nytims/1fzj0fM
412688972335575040,Mon Dec 16 210133 +0000 2013|Well Three Biological Parents and a Baby http//nytims/1cMXNyD
412684502977478656,Mon Dec 16 204347 +0000 2013|Books Separating a Son From a Down Syndrome Diagnosis in ‘Raising Henry’ http//nytims/1cMVZpo
412675347969486848,Mon Dec 16 200724 +0000 2013|A Gap in the Affordable Care Act http//nytims/1fz6yg0
412639837511233536,Mon Dec 16 174618 +0000 2013|Mushroom Ragoût http//nytims/1cMClcZ
412630897733955587,Mon Dec 16 171046 +0000 2013|FDA to Require Proof That Antibacterial Soaps Are Safe http//nytims/1cMxk4m
412630119887302657,Mon Dec 16 170741 +0000 2013|Are antibacterial soaps safe The FDA wants to find out http//nytims/18LZNCG
412624798670659584,Mon Dec 16 164632 +0000 2013|Well Ask Well Benefits of Swimming http//nytims/1cMu0pT
412526691928772608,Mon Dec 16 101642 +0000 2013|Well Music and the Young Brain http//nytims/IP7bH1
412454097082937344,Mon Dec 16 052814 +0000 2013|Well Raw Milk a Hazard for Children and Pregnant Women http//nytims/1kNN1sW
412450294849867776,Mon Dec 16 051307 +0000 2013|Well Keeping Little Breaths Flowing http//nytims/Jx5ejl
412450293755158528,Mon Dec 16 051307 +0000 2013|New Rule to Make it Easier for Veterans to Get Health Care for Some Traumatic Injuries http//nytims/1kNN1sU
411939092575047680,Sat Dec 14 192147 +0000 2013|The Selling of Attention Deficit Disorder http//nytims/JrN4PV
411744452827697152,Sat Dec 14 062822 +0000 2013|Jack Fishman Who Helped Develop a Drug to Treat Overdoses Dies at 83 http//nytims/1gxdCwM
411739094046478336,Sat Dec 14 060704 +0000 2013|World Briefing , Asia Pakistan Vaccine Teams Attacked http//nytims/1gxbcyh
411610857458909184,Fri Dec 13 213730 +0000 2013|The New Old Age Blog A Federal Proposal for Paid Family Leave http//nytims/1jYu21d
411548218808619008,Fri Dec 13 172836 +0000 2013|Well Nuts About Greens http//nytims/Jnlwet
411534889146531841,Fri Dec 13 163538 +0000 2013|Sugar or fat Whats the sinful part of your favorite dessert that makes you overindulge http//nytims/18GwXDS
411523600735145984,Fri Dec 13 155046 +0000 2013|RT celiadugger Sabrina Tavernise on legal tactic of tobacco companies to delat or block antismoking laws globally  http//tco/qvRCVDQU…
411523537065623552,Fri Dec 13 155031 +0000 2013|RT celiadugger Should terminally ill children in physical agony be able to choose death  Belgium considers http//nytims/JcDz6j
411366069992165376,Fri Dec 13 052448 +0000 2013|Tobacco Industry Tactics Limit Poorer Nations’ Smoking Laws http//nytims/IT1Aim
411361537472094208,Fri Dec 13 050647 +0000 2013|Well In Food Cravings Sugar Trumps Fat http//nytims/JkYR2h
411238519907295232,Thu Dec 12 205758 +0000 2013|The New Old Age Blog Dialysis Takes a Toll http//nytims/1kDMJEJ
411187090571804673,Thu Dec 12 173336 +0000 2013|Video Featured Nutcracker ballet dancer reveals the secret of his strength http//nytims/1bZcgJ9
411186630469636097,Thu Dec 12 173146 +0000 2013|Doctor and Patient Are Today’s New Surgeons Unprepared http//nytims/18o5ThI
411175403747688448,Thu Dec 12 164710 +0000 2013|RT anahadoconnor My latest Workout profile on Robert Fairchild of the New York City Ballet One heck of a dancer (and great guy) http…
411170846888058880,Thu Dec 12 162903 +0000 2013|RT cslnyt FDA phases out indiscriminate use of antibiotics in meat  a start http//nytims/IFyN1o stavernise
411008386051108864,Thu Dec 12 054330 +0000 2013|Broader Approach Urged to Reduce Gun Violence http//nytims/1bXXEd7
410899691644014592,Wed Dec 11 223135 +0000 2013|What type of fitness routine does it take to be a part of The Nutcracker anahadoconnor  found out http//nytims/18Co51W
410855793706401793,Wed Dec 11 193709 +0000 2013|Well The Workout Dancing in ‘The Nutcracker’ http//nytims/IFPLN1
410849862851100672,Wed Dec 11 191335 +0000 2013|Does the health care system focus too much on medication and not enough on the benefits of physical activity http//nytims/18C6gjA
410836762567901184,Wed Dec 11 182131 +0000 2013|RT cslnyt Have you taken acid suppressors for 2+yrs You are more likely to be vitamin B12 deficient a new JAMA study says http//tco/1…
410836739226226688,Wed Dec 11 182126 +0000 2013|RT cslnyt Obgyns still not allowed to treat all men Yes for Cancer NO for pelvic pain h/t nytdenisegrady http//nytims/IEs089
410811197433589760,Wed Dec 11 163956 +0000 2013|Well Limits of Vitamin D Supplements http//nytims/IPAEjC
410638890534719488,Wed Dec 11 051515 +0000 2013|Well Exercise as Potent Medicine http//nytims/1bwfSQh
410525712919965697,Tue Dec 10 214531 +0000 2013|Well AcidSuppressing Drugs Linked to Vitamin B12 Deficiency http//nytims/1kwQHPF
410486209790488576,Tue Dec 10 190833 +0000 2013|Under pressure to be productive how much health advice can a physician produce while still providing quality http//nytims/1bUiTwr
410470787062054912,Tue Dec 10 180716 +0000 2013|RT cslnyt Humans can’t make vitamins besides D amp K Ancestors could make more but lost that ability AMAZING http//nytims/1bU6fgS car…
410456765336002561,Tue Dec 10 171133 +0000 2013|Organic whole milk contains more of the fatty acids that contribute to a healthy heart than conventional milk http//nytims/1bU3uwa
410441669767479296,Tue Dec 10 161134 +0000 2013|RT celiadugger Organic milk may actually be better for you  http//nytims/1hIUdJs
410441624330567680,Tue Dec 10 161123 +0000 2013|RT Jeffdelviscio Did you take your vitamins today Do you know why carlzimmer on why we die without them http//nytims/18zh3ef
410355082740633600,Tue Dec 10 102730 +0000 2013|The New Old Age Blog In Search of What He’s Owed http//nytims/J0OnEE
410172277368823809,Mon Dec 09 222106 +0000 2013|Letters Palliative Care Shortage (1 Letter) http//nytims/1diRIbx
410164257217871873,Mon Dec 09 214914 +0000 2013|RT celiadugger Jane Brody says eat your nuts http//nytims/1e09g10
410160363884535808,Mon Dec 09 213345 +0000 2013|Well Idea of Healthy Obesity Is Tested http//nytims/1diH2d4
410160361913212928,Mon Dec 09 213345 +0000 2013|Global Health New Hurdles for Preemies http//nytims/1cwV8Jn
410155831469293568,Mon Dec 09 211545 +0000 2013|Well A Doctor’s Formula for Care http//nytims/1diEyeC
410140034466344961,Mon Dec 09 201258 +0000 2013|One Mind’s Long Decay Finally Ends http//nytims/1cwM6vQ
410128093748408320,Mon Dec 09 192532 +0000 2013|JaneBrody goes nuts over nuts  http//nytims/18x1p2Y
410103825555783680,Mon Dec 09 174906 +0000 2013|RT celiadugger FDA Approves Pill to Treat Hep C Each pill costs 1000 http//nytims/1d6YxNk
410090707010215936,Mon Dec 09 165658 +0000 2013|Recipes for Health Mixed Grains Risotto With Kale Walnuts and Black Quinoa http//nytims/1cwnOCc
409918733751427072,Mon Dec 09 053336 +0000 2013|On Health Exchanges Premiums May Be Low but Other Costs Can Be High http//nytims/1f0MNgs
409913928664481792,Mon Dec 09 051431 +0000 2013|Well Snacking Your Way to Better Health http//nytims/1f0L4YE
409048145671122945,Fri Dec 06 195412 +0000 2013|Well Think Like a Doctor Eyes Solved http//nytims/18dN2G9
409028830506909696,Fri Dec 06 183727 +0000 2013|Is life expectancy affected if you do “extreme” exercise like ultramarathons ironman races etc http//nytims/1bN8Qcn
409008300164788224,Fri Dec 06 171552 +0000 2013|RT cslnyt Hospital error is 3rd leading cause of death http//nytims/1aG4n5h tirosenberg
408996809999409154,Fri Dec 06 163012 +0000 2013|Well Cooking Light With Seafood http//nytims/1aG4OfW
408992948555358208,Fri Dec 06 161452 +0000 2013|The New Old Age Blog Tracking a Thief Once You Know There Is One http//nytims/1aG2JR2
408988391725080576,Fri Dec 06 155645 +0000 2013|Well Food Allergies Less Deadly Than Accidents http//nytims/1bmWztA
408831485983354880,Fri Dec 06 053316 +0000 2013|Genetic Tester to Stop Providing Data on Health Risks http//nytims/18cxqmc
408771964040642560,Fri Dec 06 013645 +0000 2013|Meningitis Outbreak Strikes Two Universities http//nytims/1eTZSYY
408713638019866624,Thu Dec 05 214459 +0000 2013|Well High Body Mass Linked to Hearing Loss in Women http//nytims/1eTCmeS
408708716158939137,Thu Dec 05 212526 +0000 2013|How well do you know this weeks health news http//nytims/1bKA4k5
408693923591512064,Thu Dec 05 202639 +0000 2013|Living With Cancer Nude Mice http//nytims/1hAJtwM
408652380025397248,Thu Dec 05 174134 +0000 2013|Ask Well Endurance Exercise and Life Span http//nytims/1cd9F9i
408644580695760897,Thu Dec 05 171034 +0000 2013|I’m a sexually confident woman but the cost of these pills was giving me performance anxiety says Joyce Wadler http//nytims/1bKhb0p
408636237348487168,Thu Dec 05 163725 +0000 2013|Can you solve a medical mystery involving a boy with a high fever a single swollen gland and no source of infection http//nytims/1bK8rrm
408622580208119808,Thu Dec 05 154309 +0000 2013|Does sex count as exercise GretchenReynold investigates http//nytims/1bK92cA
408620551771398144,Thu Dec 05 153506 +0000 2013|RT celiadugger Urgent need to focus on poor black and Hispanic men to slow HIV spread  http//nytims/1bikBBy
408620502660284416,Thu Dec 05 153454 +0000 2013|RT cslnyt “Yes I use condoms But I’m not going to lie I slip sometimes The new face of HIV http//nytims/1bJi3m3
408555131698171904,Thu Dec 05 111508 +0000 2013|Well Think Like a Doctor The Eyes Have It http//nytims/18EC2Ce
408466221559201792,Thu Dec 05 052150 +0000 2013|Well Sex as Exercise http//nytims/1cn0Hd2
408442626925662208,Thu Dec 05 034805 +0000 2013|Poor Black and Hispanic Men Are Face of HIV http//nytims/1iBcnOJ
408379293303967744,Wed Dec 04 233625 +0000 2013|Muscle aches from statins Drug interactions may play a role http//nytims/1bIHO67
408344472628760576,Wed Dec 04 211803 +0000 2013|The New Old Age Blog Dialysis Raises Hard Questions for Older Patients http//nytims/1eQgYHm
408334678567821312,Wed Dec 04 203908 +0000 2013|Can you solve the case Whats wrong this boy with a fever and a single swollen gland Check nytimeswell 6AM ET tomorrow to solve the case
408333723407360000,Wed Dec 04 203520 +0000 2013|RT celiadugger Good  When Is It Safe to Drive After Breaking a Bone http//nytims/1bGrSRS
408333692277243904,Wed Dec 04 203513 +0000 2013|RT cslnyt Can you walk a mile in 15min http//nytims/1dOTbLv
408326261925494784,Wed Dec 04 200541 +0000 2013|Well Muscle Aches From Statins Drug Interactions May Play a Role http//nytims/1eQ5GTt
408274139623870464,Wed Dec 04 163834 +0000 2013|Taking a walk during lunch time today Pick up the pace for some added health benefits http//nytims/1bIgMLX
